,TfIsf,Length,Position,ProperNouns,TopicWords,Important
180,0.05187870348003366,0.06384364820846905,0.01098901098901095,0.061224489795918366,0.0,False
181,0.0748728444049955,0.07231270358306188,0.005494505494505475,0.10204081632653061,0.0,False
182,0.00692267613943506,0.14592833876221498,0.0,0.061224489795918366,0.14285714285714285,False
183,0.010806836067394413,0.1250814332247557,0.005494505494505475,0.02040816326530612,0.0,False
184,0.043920704816606676,0.023452768729641693,0.01098901098901095,0.02040816326530612,0.0,False
185,0.06099184524103329,0.04560260586319218,0.016483516483516536,0.04081632653061224,0.0,False
186,0.760816087495849,0.06449511400651466,0.02197802197802201,0.0,0.0,False
187,0.01588061113967177,0.18697068403908795,0.027472527472527486,0.08163265306122448,0.14285714285714285,False
188,0.012728858703872492,0.10358306188925082,0.03296703296703296,0.02040816326530612,0.07142857142857142,False
189,0.019325586334029445,0.05537459283387622,0.038461538461538436,0.02040816326530612,0.0,False
190,0.034328162873795726,0.054071661237785014,0.04395604395604391,0.02040816326530612,0.07142857142857142,False
191,0.00997182827451765,0.05732899022801303,0.0494505494505495,0.061224489795918366,0.0,False
192,0.3363985608187445,0.051465798045602605,0.05494505494505497,0.0,0.0,False
193,0.09469409592963209,0.07035830618892508,0.06043956043956045,0.0,0.0,False
194,0.0013825237287724546,0.13420195439739413,0.06593406593406592,0.0,0.14285714285714285,False
195,0.044367610752639654,0.08013029315960912,0.0714285714285714,0.0,0.0,False
196,0.013245488920091692,0.13485342019543975,0.07692307692307687,0.10204081632653061,0.0,False
197,0.020076447953750257,0.07166123778501629,0.08241758241758246,0.08163265306122448,0.07142857142857142,False
198,0.022055016577479308,0.12247557003257328,0.08791208791208793,0.14285714285714285,0.07142857142857142,False
199,0.045934386438772457,0.04625407166123779,0.09340659340659341,0.061224489795918366,0.07142857142857142,False
200,0.011457197584501653,0.12638436482084692,0.09890109890109888,0.0,0.14285714285714285,False
201,0.015176824877673887,0.22866449511400652,0.10439560439560436,0.08163265306122448,0.0,False
202,0.03233362507962272,0.05537459283387622,0.10989010989010994,0.08163265306122448,0.0,False
203,0.045523772770176274,0.03778501628664495,0.11538461538461542,0.04081632653061224,0.0,False
204,0.00580244147693796,0.18241042345276873,0.1208791208791209,0.08163265306122448,0.14285714285714285,False
205,0.011608312405996832,0.12182410423452769,0.12637362637362637,0.12244897959183673,0.07142857142857142,False
206,0.019917493202582442,0.07231270358306188,0.13186813186813184,0.061224489795918366,0.0,False
207,0.025754401730392524,0.10097719869706841,0.13736263736263732,0.12244897959183673,0.0,False
208,0.006788850614657346,0.20586319218241042,0.1428571428571429,0.12244897959183673,0.07142857142857142,False
209,0.0038403347987191324,0.10749185667752444,0.14835164835164838,0.0,0.07142857142857142,False
210,0.011767588214231182,0.0996742671009772,0.15384615384615385,0.0,0.0,False
211,0.12632992821505412,0.021498371335504887,0.15934065934065933,0.04081632653061224,0.07142857142857142,False
212,0.023368628655813718,0.09120521172638436,0.1648351648351648,0.10204081632653061,0.0,False
213,0.061081847147226795,0.09771986970684039,0.17032967032967028,0.14285714285714285,0.0,False
214,0.04007849586479121,0.0762214983713355,0.17582417582417587,0.14285714285714285,0.0,False
215,0.10656142844490496,0.054071661237785014,0.18131868131868134,0.16326530612244897,0.0,False
216,0.03764818792204188,0.09576547231270359,0.18681318681318682,0.12244897959183673,0.07142857142857142,False
217,0.01734041597606487,0.10944625407166124,0.1923076923076923,0.08163265306122448,0.21428571428571427,False
218,0.037456311456337765,0.0755700325732899,0.19780219780219777,0.0,0.07142857142857142,False
219,0.009183540071294906,0.03257328990228013,0.20329670329670335,0.0,0.07142857142857142,False
220,0.040585411322583385,0.20586319218241042,0.20879120879120883,0.16326530612244897,0.0,False
221,0.004374602503624399,0.2201954397394137,0.2142857142857143,0.02040816326530612,0.07142857142857142,False
222,0.07295327078417264,0.10423452768729642,0.21978021978021978,0.16326530612244897,0.0,False
223,0.026325579057943596,0.1250814332247557,0.22527472527472525,0.08163265306122448,0.21428571428571427,False
224,0.028352236121116006,0.1739413680781759,0.23076923076923073,0.1836734693877551,0.0,False
225,0.0136437290222804,0.10814332247557003,0.2362637362637363,0.0,0.14285714285714285,False
226,0.007183118836878088,0.11530944625407166,0.2417582417582418,0.0,0.0,False
227,0.0438451319724633,0.016286644951140065,0.24725274725274726,0.0,0.0,False
228,0.008580747784282621,0.08859934853420195,0.25274725274725274,0.0,0.07142857142857142,False
229,0.018557579125137818,0.05667752442996743,0.2582417582417582,0.0,0.0,False
230,0.036362433941905616,0.031921824104234525,0.2637362637362637,0.0,0.0,False
231,0.012881209555507051,0.13550488599348534,0.2692307692307693,0.08163265306122448,0.14285714285714285,False
232,0.010616680595371557,0.10618892508143322,0.27472527472527475,0.04081632653061224,0.0,False
233,0.0061455702955771725,0.1237785016286645,0.2802197802197802,0.04081632653061224,0.0,False
234,0.02517319652631231,0.05993485342019544,0.2857142857142857,0.0,0.0,False
235,0.009390410969015396,0.10618892508143322,0.2912087912087912,0.04081632653061224,0.0,False
236,0.00964482932422276,0.11400651465798045,0.29670329670329665,0.061224489795918366,0.14285714285714285,False
237,0.01916110207062747,0.03452768729641694,0.30219780219780223,0.0,0.0,False
238,0.013800160419030304,0.13224755700325733,0.3076923076923077,0.0,0.07142857142857142,False
239,0.04890286812011653,0.038436482084690554,0.3131868131868132,0.04081632653061224,0.0,False
240,0.013531613527130795,0.11465798045602606,0.31868131868131866,0.061224489795918366,0.07142857142857142,False
241,0.013730098717522534,0.09120521172638436,0.32417582417582413,0.02040816326530612,0.0,False
242,0.016412684714632027,0.09576547231270359,0.3296703296703297,0.02040816326530612,0.0,False
243,0.022568795486169822,0.0742671009771987,0.3351648351648352,0.061224489795918366,0.0,False
244,0.020620867651102045,0.16938110749185667,0.34065934065934067,0.12244897959183673,0.0,False
245,0.02849058587043398,0.0755700325732899,0.34615384615384615,0.04081632653061224,0.14285714285714285,False
246,0.04282430759154567,0.08273615635179153,0.3516483516483516,0.0,0.0,False
247,0.026960502510700736,0.08534201954397394,0.3571428571428571,0.0,0.0,False
248,0.09093107922358636,0.11791530944625407,0.3626373626373627,0.061224489795918366,0.0,False
249,0.02108275396212741,0.19153094462540718,0.36813186813186816,0.30612244897959184,0.0,False
250,0.01091610351327469,0.16286644951140064,0.37362637362637363,0.02040816326530612,0.0,False
251,0.04250054543614671,0.10553745928338762,0.3791208791208791,0.0,0.0,False
252,0.04058522661017658,0.06970684039087947,0.3846153846153846,0.10204081632653061,0.0,False
253,0.007325709422201311,0.09576547231270359,0.39010989010989006,0.02040816326530612,0.0,False
254,0.03398675276155187,0.0755700325732899,0.39560439560439564,0.0,0.0,False
255,0.013895904104259104,0.16938110749185667,0.4010989010989011,0.0,0.0,False
256,0.01695035888693804,0.08859934853420195,0.4065934065934066,0.02040816326530612,0.0,False
257,0.03162151489892068,0.05993485342019544,0.41208791208791207,0.0,0.0,False
258,0.00831770619692779,0.07231270358306188,0.41758241758241754,0.02040816326530612,0.14285714285714285,False
259,0.06690059013570482,0.025407166123778503,0.42307692307692313,0.02040816326530612,0.0,False
260,0.010573958376268483,0.06319218241042346,0.4285714285714286,0.0,0.0,False
261,0.03249346743199927,0.06058631921824104,0.4340659340659341,0.02040816326530612,0.0,False
262,0.03022876116652431,0.06188925081433225,0.43956043956043955,0.04081632653061224,0.0,False
263,0.011030979562071663,0.09706840390879479,0.44505494505494503,0.0,0.0,False
264,0.0081512092677924,0.13680781758957655,0.4505494505494505,0.04081632653061224,0.07142857142857142,False
265,0.022928968541647075,0.03908794788273615,0.4560439560439561,0.02040816326530612,0.07142857142857142,False
266,0.001201788991981205,0.06840390879478828,0.46153846153846156,0.0,0.07142857142857142,False
267,0.029251720782228815,0.04820846905537459,0.46703296703296704,0.0,0.07142857142857142,False
268,0.04203842240184461,0.16677524429967427,0.4725274725274725,0.2653061224489796,0.0,False
269,0.16266935680332253,0.011074918566775244,0.478021978021978,0.0,0.0,False
270,0.02293549965389949,0.08729641693811074,0.48351648351648346,0.10204081632653061,0.14285714285714285,False
271,0.04860258942761564,0.04364820846905537,0.48901098901098905,0.061224489795918366,0.0,False
272,0.078438909840659,0.035830618892508145,0.4945054945054945,0.04081632653061224,0.0,False
273,0.006942463327361336,0.09902280130293159,0.5,0.02040816326530612,0.07142857142857142,False
274,0.2854153214624272,0.08990228013029317,0.5054945054945055,0.04081632653061224,0.0,False
275,0.029327651624296625,0.11400651465798045,0.510989010989011,0.08163265306122448,0.21428571428571427,False
276,0.007306263615675825,1.0,0.5164835164835164,0.5714285714285714,0.5,False
277,0.01190874527684039,0.1700325732899023,0.5219780219780219,0.10204081632653061,0.0,False
278,0.027680243730489593,0.21302931596091204,0.5274725274725275,0.22448979591836735,0.0,False
279,0.08309575524559924,0.11465798045602606,0.532967032967033,0.12244897959183673,0.07142857142857142,False
280,0.028944188796929546,0.06058631921824104,0.5384615384615384,0.061224489795918366,0.0,False
281,0.012073296298559242,0.15895765472312703,0.543956043956044,0.0,0.21428571428571427,False
282,0.03693851115372894,0.026058631921824105,0.5494505494505495,0.0,0.0,False
283,0.0031600881898269915,0.09381107491856677,0.554945054945055,0.0,0.21428571428571427,False
284,0.007238154236910934,0.14397394136807817,0.5604395604395604,0.0,0.2857142857142857,False
285,0.02681845317309181,0.038436482084690554,0.5659340659340659,0.0,0.0,False
286,0.03327901329267989,0.23387622149837134,0.5714285714285714,0.2857142857142857,0.0,False
287,0.019049090552187266,0.10358306188925082,0.5769230769230769,0.10204081632653061,0.07142857142857142,False
288,0.010272749384472642,0.10879478827361563,0.5824175824175823,0.04081632653061224,0.0,False
289,0.04582737254641511,0.15700325732899023,0.5879120879120879,0.12244897959183673,0.07142857142857142,False
290,0.016871786953928488,0.11596091205211727,0.5934065934065934,0.12244897959183673,0.14285714285714285,False
291,0.037682446944018885,0.07882736156351791,0.5989010989010989,0.08163265306122448,0.0,False
292,0.00014334891892305143,0.10814332247557003,0.6043956043956045,0.02040816326530612,0.0,False
293,0.041352250472149285,0.09511400651465798,0.6098901098901099,0.12244897959183673,0.0,False
294,0.01571822607541214,0.14788273615635178,0.6153846153846154,0.08163265306122448,0.0,False
295,0.03081848965691613,0.08664495114006515,0.6208791208791209,0.10204081632653061,0.0,False
296,0.04530483723840746,0.15374592833876222,0.6263736263736264,0.22448979591836735,0.07142857142857142,False
297,0.040921028101311194,0.06123778501628664,0.6318681318681318,0.061224489795918366,0.14285714285714285,False
298,0.03771764956946064,0.04625407166123779,0.6373626373626373,0.0,0.0,False
299,0.00641392897168457,0.11530944625407166,0.6428571428571428,0.061224489795918366,0.0,False
300,0.019750698261262134,0.08013029315960912,0.6483516483516483,0.04081632653061224,0.0,False
301,0.015583005830498329,0.07100977198697069,0.6538461538461539,0.02040816326530612,0.14285714285714285,False
302,0.1157437268319768,0.050814332247557006,0.6593406593406593,0.04081632653061224,0.0,False
303,0.013086786541782079,0.2488599348534202,0.6648351648351649,0.12244897959183673,0.42857142857142855,False
304,0.039004517588894075,0.07100977198697069,0.6703296703296704,0.061224489795918366,0.0,False
305,0.01429137854578097,0.09576547231270359,0.6758241758241759,0.061224489795918366,0.07142857142857142,False
306,0.0073458831996799055,0.3583061889250814,0.6813186813186813,0.1836734693877551,0.35714285714285715,False
307,0.008311037174471196,0.4234527687296417,0.6868131868131868,0.30612244897959184,0.35714285714285715,False
308,0.01252983498471249,0.09706840390879479,0.6923076923076923,0.061224489795918366,0.0,False
309,0.01828913422475002,0.08143322475570032,0.6978021978021978,0.02040816326530612,0.07142857142857142,False
310,0.16080413094123133,0.3947882736156352,0.7032967032967032,1.0,0.0,False
311,0.011873822838012879,0.17068403908794788,0.7087912087912087,0.08163265306122448,0.07142857142857142,False
312,0.023826535628536965,0.13485342019543975,0.7142857142857143,0.061224489795918366,0.07142857142857142,False
313,0.014239085089686167,0.16091205211726384,0.7197802197802198,0.0,0.0,False
314,0.009700663345801686,0.08338762214983714,0.7252747252747253,0.02040816326530612,0.07142857142857142,False
315,0.03806278423051821,0.04495114006514658,0.7307692307692308,0.0,0.0,False
316,0.0038590080494843534,0.09315960912052117,0.7362637362637363,0.0,0.0,False
317,0.0062406481711462245,0.06710097719869706,0.7417582417582418,0.0,0.14285714285714285,False
318,0.062405602054381684,0.09641693811074918,0.7472527472527473,0.0,0.07142857142857142,False
319,0.04555575327634748,0.046905537459283386,0.7527472527472527,0.0,0.07142857142857142,False
320,0.014287677361242833,0.098371335504886,0.7582417582417582,0.0,0.21428571428571427,False
321,0.018394248664352894,0.0762214983713355,0.7637362637362637,0.02040816326530612,0.07142857142857142,False
322,0.0042205473182708704,0.11074918566775244,0.7692307692307692,0.02040816326530612,0.0,False
323,0.07433484500931246,0.03713355048859935,0.7747252747252747,0.02040816326530612,0.0,False
324,0.03803857491951153,0.3003257328990228,0.7802197802197802,0.1836734693877551,0.07142857142857142,False
325,0.04325263582325,0.16807817589576549,0.7857142857142857,0.20408163265306123,0.07142857142857142,False
326,0.01166011271120112,0.18241042345276873,0.7912087912087912,0.02040816326530612,0.07142857142857142,False
327,0.011280572886618611,0.3433224755700326,0.7967032967032968,0.16326530612244897,0.0,False
328,0.0046508744823014645,0.15504885993485343,0.8021978021978022,0.061224489795918366,0.0,False
329,0.001113247810219431,0.1022801302931596,0.8076923076923077,0.0,0.0,False
330,0.006732812642036012,0.13289902280130292,0.8131868131868132,0.061224489795918366,0.0,False
331,0.008287372376750772,0.07882736156351791,0.8186813186813187,0.0,0.0,False
332,0.03316520359966371,0.06384364820846905,0.8241758241758241,0.0,0.0,False
333,0.04167003129198286,0.23648208469055373,0.8296703296703296,0.20408163265306123,0.21428571428571427,False
334,0.014307899570820437,0.10358306188925082,0.8351648351648352,0.04081632653061224,0.07142857142857142,False
335,0.02056758677827688,0.08273615635179153,0.8406593406593407,0.061224489795918366,0.0,False
336,0.009257241729774558,0.26188925081433223,0.8461538461538461,0.02040816326530612,0.07142857142857142,False
337,0.03600862666162776,0.10293159609120521,0.8516483516483516,0.02040816326530612,0.07142857142857142,False
338,0.07420538736657105,0.06710097719869706,0.8571428571428572,0.04081632653061224,0.14285714285714285,False
339,0.039906377438884276,0.15570032573289902,0.8626373626373627,0.08163265306122448,0.14285714285714285,False
340,0.06484183771989295,0.07231270358306188,0.8681318681318682,0.04081632653061224,0.14285714285714285,False
341,0.13494691960681454,0.06905537459283388,0.8736263736263736,0.061224489795918366,0.14285714285714285,False
342,0.08315390324805437,0.09381107491856677,0.8791208791208791,0.16326530612244897,0.21428571428571427,False
343,0.011331625670415077,0.12182410423452769,0.8846153846153846,0.14285714285714285,0.14285714285714285,False
344,0.01131897512305158,0.5986970684039088,0.8901098901098901,0.3877551020408163,0.42857142857142855,False
345,0.027946816204498764,0.08143322475570032,0.8956043956043956,0.10204081632653061,0.0,False
346,0.046049855250400645,0.21954397394136807,0.9010989010989011,0.40816326530612246,0.21428571428571427,False
347,0.01630898878592195,0.09511400651465798,0.9065934065934066,0.061224489795918366,0.21428571428571427,False
348,0.025181052215444012,0.09315960912052117,0.9120879120879121,0.14285714285714285,0.14285714285714285,False
349,0.015234271913459429,0.06905537459283388,0.9175824175824175,0.04081632653061224,0.07142857142857142,False
350,0.0492980175788007,0.040390879478827364,0.9230769230769231,0.04081632653061224,0.07142857142857142,False
351,0.034557905266897726,0.05928338762214984,0.9285714285714286,0.04081632653061224,0.07142857142857142,False
352,0.017309379773070944,0.07752442996742671,0.9340659340659341,0.04081632653061224,0.0,False
353,0.01252491918431276,0.0742671009771987,0.9395604395604396,0.04081632653061224,0.07142857142857142,False
354,0.03238885948425031,0.03713355048859935,0.945054945054945,0.0,0.0,False
355,0.00903672331481112,0.28338762214983715,0.9505494505494505,0.10204081632653061,0.2857142857142857,False
356,0.14719439608485255,0.050814332247557006,0.9560439560439561,0.0,0.07142857142857142,False
357,0.011332210379673467,0.13420195439739413,0.9615384615384616,0.02040816326530612,0.0,False
358,0.029929026191332798,0.03322475570032573,0.967032967032967,0.04081632653061224,0.07142857142857142,False
359,0.06849255716888775,0.020195439739413682,0.9725274725274725,0.0,0.07142857142857142,False
360,0.04742076313010377,0.09771986970684039,0.978021978021978,0.0,0.07142857142857142,False
361,0.1295252877807563,0.10879478827361563,0.9835164835164835,0.04081632653061224,0.07142857142857142,False
362,0.03752430495564726,0.09315960912052117,0.989010989010989,0.10204081632653061,0.0,False
363,0.1274774492206712,0.3283387622149837,0.9945054945054945,0.9795918367346939,0.0,False
